arquivo,linha,classe,largura,altura,area,categoria
train_414.txt,1,0,0.46875,0.514062,0.240967,provavel_cacho
train_417.txt,1,0,1.0,0.725,0.725,provavel_cacho
train_418.txt,1,0,0.8625,0.692187,0.597011,provavel_cacho
train_426.txt,2,0,0.489063,0.703125,0.343872,provavel_cacho
train_43.txt,2,0,0.478125,0.320312,0.153149,provavel_cacho
train_430.txt,5,0,0.75,0.267188,0.200391,provavel_cacho
train_431.txt,2,0,0.84375,1.0,0.84375,provavel_cacho
train_437.txt,1,0,1.0,0.454688,0.454688,provavel_cacho
train_44.txt,1,0,0.78125,0.575,0.449219,provavel_cacho
train_440.txt,3,0,0.470313,0.648438,0.304969,provavel_cacho
train_443.txt,3,0,0.99375,0.528125,0.524824,provavel_cacho
train_445.txt,3,0,0.559375,0.60625,0.339121,provavel_cacho
train_450.txt,6,0,0.5625,0.828125,0.46582,provavel_cacho
train_451.txt,2,0,0.454688,0.707812,0.321834,provavel_cacho
train_452.txt,1,0,1.0,1.0,1.0,provavel_erro
train_453.txt,1,0,0.889062,0.792188,0.704304,provavel_cacho
train_454.txt,1,0,0.96875,0.764062,0.740185,provavel_cacho
train_457.txt,1,0,0.753125,0.290625,0.218877,provavel_cacho
train_459.txt,1,0,0.734375,0.676562,0.49685,provavel_cacho
train_460.txt,1,0,0.978125,1.0,0.978125,provavel_erro
train_461.txt,1,0,0.295312,0.629687,0.185954,provavel_cacho
train_465.txt,3,0,0.3375,0.695312,0.234668,provavel_cacho
train_469.txt,1,0,0.840625,0.503125,0.422939,provavel_cacho
train_469.txt,3,0,0.339062,0.460938,0.156287,provavel_cacho
train_471.txt,1,0,0.68125,0.476562,0.324658,provavel_cacho
train_471.txt,3,0,0.73125,0.690625,0.50502,provavel_cacho
train_472.txt,5,0,0.814063,0.465625,0.379048,provavel_cacho
train_475.txt,2,0,0.701562,0.615625,0.431899,provavel_cacho
train_477.txt,2,0,0.584375,0.9625,0.562461,provavel_cacho
train_480.txt,3,0,0.46875,0.601562,0.281982,provavel_cacho
train_481.txt,1,0,0.634375,0.50625,0.321152,provavel_cacho
train_483.txt,1,0,0.94375,0.8,0.755,provavel_cacho
train_484.txt,1,0,0.70625,0.925,0.653281,provavel_cacho
train_485.txt,1,0,0.967187,0.551562,0.533464,provavel_cacho
train_492.txt,1,0,0.434375,0.396875,0.172393,provavel_cacho
train_493.txt,2,0,0.58125,0.492188,0.286084,provavel_cacho
train_498.txt,5,0,0.465625,0.585938,0.272827,provavel_cacho
train_499.txt,1,0,0.614062,0.554688,0.340613,provavel_cacho
train_499.txt,2,0,0.38125,0.609375,0.232324,provavel_cacho
train_503.txt,1,0,0.3875,0.440625,0.170742,provavel_cacho
train_504.txt,8,0,0.404687,0.476562,0.192858,provavel_cacho
train_506.txt,1,0,0.657813,0.245312,0.161369,provavel_cacho
train_507.txt,1,0,1.0,0.707812,0.707812,provavel_cacho
train_510.txt,1,0,0.478125,0.5375,0.256992,provavel_cacho
train_515.txt,1,0,1.0,0.810937,0.810937,provavel_cacho
train_518.txt,1,0,0.63125,0.595313,0.375791,provavel_cacho
train_518.txt,7,0,0.407813,0.4375,0.178418,provavel_cacho
train_519.txt,1,0,0.926562,0.45625,0.422744,provavel_cacho
train_522.txt,2,0,0.528125,0.321875,0.16999,provavel_cacho
train_528.txt,1,0,0.821875,0.9625,0.791055,provavel_cacho
train_529.txt,1,0,0.5375,0.74375,0.399766,provavel_cacho
train_529.txt,2,0,0.379688,0.582812,0.221287,provavel_cacho
train_531.txt,3,0,0.56875,0.745313,0.423897,provavel_cacho
train_532.txt,1,0,0.521875,0.715625,0.373467,provavel_cacho
train_532.txt,2,0,0.348438,0.517188,0.180208,provavel_cacho
train_534.txt,1,0,0.760938,0.36875,0.280596,provavel_cacho
train_535.txt,1,0,0.948438,0.492188,0.46681,provavel_cacho
train_539.txt,1,0,0.403125,0.6,0.241875,provavel_cacho
train_54.txt,3,0,0.304688,0.525,0.159961,provavel_cacho
train_547.txt,3,0,0.532813,0.503125,0.268072,provavel_cacho
train_548.txt,1,0,0.579688,0.384375,0.222818,provavel_cacho
train_554.txt,1,0,0.40625,0.484375,0.196777,provavel_cacho
train_555.txt,1,0,0.828125,0.709375,0.587451,provavel_cacho
train_56.txt,1,0,0.517188,0.423438,0.218997,provavel_cacho
train_564.txt,1,0,0.710938,0.659375,0.468775,provavel_cacho
train_57.txt,1,0,0.34375,0.51875,0.17832,provavel_cacho
train_580.txt,2,0,0.428125,0.676562,0.289653,provavel_cacho
train_591.txt,1,0,0.990625,0.435937,0.43185,provavel_cacho
train_591.txt,2,0,0.371875,0.478125,0.177803,provavel_cacho
train_594.txt,1,0,0.801562,0.578125,0.463403,provavel_cacho
train_598.txt,1,0,0.646875,0.29375,0.19002,provavel_cacho
train_618.txt,4,0,0.85625,0.71875,0.61543,provavel_cacho
train_619.txt,1,0,0.729688,0.485938,0.354583,provavel_cacho
train_621.txt,1,0,0.8,0.367188,0.29375,provavel_cacho
train_623.txt,1,0,0.58125,0.371875,0.216152,provavel_cacho
train_624.txt,2,0,0.3875,0.475,0.184062,provavel_cacho
train_629.txt,1,0,0.435937,0.60625,0.264287,provavel_cacho
train_645.txt,1,0,0.978125,1.0,0.978125,provavel_erro
train_646.txt,1,0,0.460938,0.498437,0.229749,provavel_cacho
train_654.txt,2,0,0.717187,0.296875,0.212915,provavel_cacho
train_66.txt,1,0,0.534375,0.482812,0.258003,provavel_cacho
train_662.txt,4,0,0.392188,0.484375,0.189966,provavel_cacho
train_663.txt,5,0,0.3875,0.451562,0.17498,provavel_cacho
train_664.txt,2,0,0.596875,0.39375,0.23502,provavel_cacho
train_664.txt,4,0,0.376563,0.428125,0.161216,provavel_cacho
train_665.txt,4,0,0.560937,0.325,0.182305,provavel_cacho
train_669.txt,2,0,0.717187,0.510938,0.366438,provavel_cacho
train_67.txt,4,0,0.51875,0.34375,0.17832,provavel_cacho
train_670.txt,2,0,0.539062,0.371875,0.200464,provavel_cacho
train_675.txt,1,0,0.754687,0.51875,0.391494,provavel_cacho
train_678.txt,5,0,0.585938,0.757812,0.444031,provavel_cacho
train_682.txt,1,0,0.640625,0.504687,0.323315,provavel_cacho
train_683.txt,6,0,0.654687,0.570312,0.373376,provavel_cacho
train_689.txt,1,0,0.845313,0.460938,0.389637,provavel_cacho
train_691.txt,1,0,0.779687,0.59375,0.462939,provavel_cacho
train_696.txt,1,0,0.625,0.9375,0.585938,provavel_cacho
train_704.txt,1,0,0.45625,0.507812,0.231689,provavel_cacho
train_705.txt,1,0,0.304688,0.6,0.182813,provavel_cacho
train_707.txt,4,0,0.4875,0.492188,0.239942,provavel_cacho
train_709.txt,3,0,0.570312,0.521875,0.297632,provavel_cacho
train_713.txt,3,0,0.4375,0.589063,0.257715,provavel_cacho
train_717.txt,1,0,0.53125,0.489063,0.259815,provavel_cacho
train_732.txt,1,0,0.759375,0.384375,0.291885,provavel_cacho
train_737.txt,5,0,0.348438,0.442188,0.154075,provavel_cacho
train_738.txt,1,0,0.659375,0.365625,0.241084,provavel_cacho
train_748.txt,1,0,0.851562,0.514062,0.437756,provavel_cacho
train_750.txt,1,0,0.571875,0.570312,0.326147,provavel_cacho
train_772.txt,3,0,0.4625,0.385937,0.178496,provavel_cacho
train_798.txt,1,0,0.407813,0.582812,0.237678,provavel_cacho
train_80.txt,2,0,0.567187,0.740625,0.420073,provavel_cacho
train_81.txt,2,0,0.698438,0.501563,0.350311,provavel_cacho
train_812.txt,1,0,0.395313,0.5375,0.212481,provavel_cacho
train_812.txt,2,0,0.396875,0.39375,0.15627,provavel_cacho
train_813.txt,6,0,0.364063,0.451562,0.164397,provavel_cacho
train_823.txt,1,0,0.43125,0.646875,0.278965,provavel_cacho
train_844.txt,3,0,0.273438,0.61875,0.16919,provavel_cacho
train_845.txt,1,0,0.403125,0.7,0.282187,provavel_cacho
train_847.txt,1,0,0.507812,0.6875,0.349121,provavel_cacho
train_848.txt,1,0,0.503125,0.703125,0.35376,provavel_cacho
train_849.txt,1,0,0.464062,0.598437,0.277712,provavel_cacho
train_862.txt,1,0,0.570312,0.35625,0.203174,provavel_cacho
train_866.txt,2,0,0.492188,0.376563,0.18534,provavel_cacho
train_868.txt,6,0,0.53125,0.345313,0.183448,provavel_cacho
train_87.txt,1,0,0.860938,0.579688,0.499075,provavel_cacho
train_873.txt,1,0,0.485938,0.671875,0.32649,provavel_cacho
train_874.txt,1,0,0.9,0.83125,0.748125,provavel_cacho
train_878.txt,2,0,0.601562,0.339062,0.203967,provavel_cacho
train_88.txt,1,0,0.882812,0.634375,0.560034,provavel_cacho
train_880.txt,1,0,0.459375,0.35,0.160781,provavel_cacho
train_883.txt,5,0,0.36875,0.504687,0.186103,provavel_cacho
train_888.txt,1,0,0.375,0.75625,0.283594,provavel_cacho
train_896.txt,1,0,1.0,0.85625,0.85625,provavel_cacho
train_898.txt,2,0,0.435937,0.501563,0.21865,provavel_cacho
train_90.txt,2,0,0.440625,0.810937,0.357319,provavel_cacho
train_901.txt,2,0,0.871875,0.676562,0.589877,provavel_cacho
train_907.txt,1,0,0.551562,0.7125,0.392988,provavel_cacho
train_91.txt,1,0,0.865625,0.9375,0.811523,provavel_cacho
train_918.txt,5,0,0.476562,0.354687,0.16903,provavel_cacho
train_92.txt,1,0,0.796875,0.914062,0.728393,provavel_cacho
train_924.txt,2,0,0.651563,0.525,0.342071,provavel_cacho
train_927.txt,1,0,0.332813,0.678125,0.225689,provavel_cacho
train_934.txt,2,0,0.528125,0.310937,0.164214,provavel_cacho
train_939.txt,3,0,0.446875,0.454688,0.203189,provavel_cacho
train_95.txt,1,0,1.0,0.796875,0.796875,provavel_cacho
train_950.txt,1,0,0.553125,0.803125,0.444229,provavel_cacho
train_954.txt,4,0,0.35625,0.48125,0.171445,provavel_cacho
train_955.txt,5,0,0.484375,0.657813,0.318628,provavel_cacho
train_957.txt,3,0,0.701562,0.546875,0.383667,provavel_cacho
train_960.txt,4,0,0.551562,0.878125,0.48434,provavel_cacho
train_962.txt,1,0,0.71875,0.548438,0.39419,provavel_cacho
train_965.txt,1,0,0.710938,0.459375,0.326587,provavel_cacho
train_966.txt,2,0,0.55,0.39375,0.216563,provavel_cacho
train_967.txt,1,0,0.440625,0.415625,0.183135,provavel_cacho
train_97.txt,1,0,0.840625,0.428125,0.359893,provavel_cacho
train_972.txt,1,0,1.0,0.598437,0.598437,provavel_cacho
train_975.txt,2,0,0.910937,1.0,0.910937,provavel_cacho
train_977.txt,2,0,0.292187,0.539062,0.157507,provavel_cacho
train_977.txt,3,0,0.39375,0.457813,0.180264,provavel_cacho
train_978.txt,2,0,0.623437,0.409375,0.25522,provavel_cacho
train_979.txt,1,0,0.678125,0.585938,0.397339,provavel_cacho
train_980.txt,1,0,0.596875,0.66875,0.39916,provavel_cacho
train_981.txt,1,0,0.548438,0.520312,0.285359,provavel_cacho
train_982.txt,1,0,0.573438,0.64375,0.369151,provavel_cacho
train_990.txt,4,0,0.560937,0.767188,0.430344,provavel_cacho
train_996.txt,2,0,0.834375,0.714063,0.595796,provavel_cacho
train_997.txt,2,0,0.367188,0.589063,0.216297,provavel_cacho
train_999.txt,1,0,0.489063,0.373437,0.182634,provavel_cacho
val_1025.txt,1,0,0.342187,0.61875,0.211728,provavel_cacho
val_103.txt,1,0,0.714063,0.914062,0.652698,provavel_cacho
val_1055.txt,3,0,0.792188,0.265625,0.210425,provavel_cacho
val_1058.txt,2,0,0.95625,0.946875,0.905449,provavel_cacho
val_1059.txt,3,0,0.620313,0.428125,0.265572,provavel_cacho
val_1070.txt,1,0,0.648438,0.30625,0.198584,provavel_cacho
val_1070.txt,2,0,0.795312,0.404687,0.321852,provavel_cacho
val_1072.txt,1,0,0.584375,0.965625,0.564287,provavel_cacho
val_1080.txt,1,0,1.0,0.914062,0.914062,provavel_cacho
val_1082.txt,1,0,0.9625,0.714063,0.687286,provavel_cacho
val_1087.txt,2,0,0.982812,0.54375,0.534404,provavel_cacho
val_1098.txt,8,0,0.7,0.48125,0.336875,provavel_cacho
val_1102.txt,1,0,1.0,0.689063,0.689063,provavel_cacho
val_1106.txt,6,0,0.253125,0.74375,0.188262,provavel_cacho
val_1120.txt,1,0,0.373437,0.53125,0.198388,provavel_cacho
val_1125.txt,1,0,0.471875,0.470313,0.221929,provavel_cacho
val_1129.txt,3,0,0.604688,0.248438,0.150227,provavel_cacho
val_1132.txt,1,0,0.425,0.99375,0.422344,provavel_cacho
val_1132.txt,2,0,0.279687,0.775,0.216757,provavel_cacho
val_1142.txt,2,0,0.723437,0.915625,0.662397,provavel_cacho
val_116.txt,3,0,0.776563,0.420312,0.326399,provavel_cacho
val_1171.txt,3,0,0.375,0.646875,0.242578,provavel_cacho
val_1174.txt,1,0,0.475,0.8125,0.385937,provavel_cacho
val_1185.txt,2,0,0.353125,0.60625,0.214082,provavel_cacho
val_1197.txt,1,0,0.54375,0.785937,0.427353,provavel_cacho
val_1204.txt,1,0,0.335938,0.610938,0.205237,provavel_cacho
val_1211.txt,3,0,0.696875,1.0,0.696875,provavel_cacho
val_1231.txt,1,0,0.890625,0.909375,0.809912,provavel_cacho
val_124.txt,1,0,0.34375,0.479687,0.164892,provavel_cacho
val_1276.txt,1,0,0.907813,0.390625,0.354614,provavel_cacho
val_1280.txt,1,0,0.746875,0.385937,0.288247,provavel_cacho
val_1288.txt,1,0,0.653125,0.76875,0.50209,provavel_cacho
val_131.txt,3,0,0.464062,0.6375,0.29584,provavel_cacho
val_1310.txt,3,0,0.525,0.765625,0.401953,provavel_cacho
val_1335.txt,1,0,1.0,0.80625,0.80625,provavel_cacho
val_1339.txt,2,0,0.55625,0.484375,0.269434,provavel_cacho
val_1350.txt,1,0,0.592187,0.55,0.325703,provavel_cacho
val_1352.txt,2,0,0.607812,0.5375,0.326699,provavel_cacho
val_136.txt,1,0,0.45625,0.484375,0.220996,provavel_cacho
val_1366.txt,1,0,0.353125,0.479687,0.169389,provavel_cacho
val_1375.txt,4,0,0.609375,0.464062,0.282788,provavel_cacho
val_1416.txt,1,0,0.3125,0.89375,0.279297,provavel_cacho
val_1416.txt,2,0,0.220312,0.74375,0.163857,provavel_cacho
val_1418.txt,1,0,0.448437,0.364063,0.163259,provavel_cacho
val_1437.txt,2,0,0.535937,0.607812,0.325749,provavel_cacho
val_147.txt,1,0,0.553125,0.453125,0.250635,provavel_cacho
val_148.txt,5,0,0.610938,0.523438,0.319788,provavel_cacho
val_1487.txt,3,0,0.882812,0.515625,0.4552,provavel_cacho
val_1538.txt,1,0,0.320312,0.646875,0.207202,provavel_cacho
val_1538.txt,5,0,0.323437,0.659375,0.213266,provavel_cacho
val_1617.txt,2,0,0.534375,0.334375,0.178682,provavel_cacho
val_165.txt,3,0,1.0,0.934375,0.934375,provavel_cacho
val_1651.txt,1,0,0.35,0.828125,0.289844,provavel_cacho
val_1688.txt,2,0,0.390625,0.725,0.283203,provavel_cacho
val_1691.txt,3,0,0.345313,0.6,0.207188,provavel_cacho
val_1698.txt,2,0,0.453125,0.421875,0.191162,provavel_cacho
val_170.txt,1,0,1.0,0.978125,0.978125,provavel_erro
val_1726.txt,1,0,0.485938,0.810937,0.394065,provavel_cacho
val_1727.txt,7,0,0.576562,0.439063,0.253147,provavel_cacho
val_1737.txt,3,0,0.454688,0.335938,0.152747,provavel_cacho
val_1747.txt,1,0,0.5375,0.567187,0.304863,provavel_cacho
val_1783.txt,2,0,0.573438,0.496875,0.284927,provavel_cacho
val_1904.txt,3,0,0.301563,0.50625,0.152666,provavel_cacho
val_1982.txt,2,0,0.453125,0.765625,0.346924,provavel_cacho
val_1985.txt,7,0,0.45625,0.703125,0.320801,provavel_cacho
val_203.txt,4,0,0.329688,0.501563,0.165359,provavel_cacho
val_209.txt,1,0,0.501563,0.407813,0.204544,provavel_cacho
val_254.txt,6,0,0.4125,0.398438,0.164356,provavel_cacho
val_283.txt,6,0,0.96875,0.464062,0.44956,provavel_cacho
val_285.txt,3,0,0.725,0.382812,0.277539,provavel_cacho
val_290.txt,1,0,0.446875,0.834375,0.372861,provavel_cacho
val_290.txt,4,0,0.529687,0.75625,0.400576,provavel_cacho
val_293.txt,1,0,0.659375,0.254688,0.167935,provavel_cacho
val_303.txt,6,0,0.4625,0.3625,0.167656,provavel_cacho
val_306.txt,1,0,0.598437,0.396875,0.237505,provavel_cacho
val_308.txt,1,0,0.565625,0.853125,0.482549,provavel_cacho
val_320.txt,2,0,0.859375,0.845313,0.726441,provavel_cacho
val_333.txt,3,0,0.654687,0.254688,0.166741,provavel_cacho
val_356.txt,3,0,0.490625,0.385937,0.18935,provavel_cacho
val_370.txt,8,0,0.578125,0.278125,0.160791,provavel_cacho
val_371.txt,1,0,0.889062,0.548438,0.487595,provavel_cacho
val_382.txt,2,0,0.526563,0.585938,0.308533,provavel_cacho
val_403.txt,1,0,0.789062,0.3875,0.305762,provavel_cacho
val_409.txt,1,0,0.503125,0.403125,0.202822,provavel_cacho
val_41.txt,1,0,0.635938,0.6375,0.40541,provavel_cacho
val_411.txt,1,0,0.920312,0.553125,0.509048,provavel_cacho
val_421.txt,2,0,0.61875,0.525,0.324844,provavel_cacho
val_426.txt,11,0,0.528125,0.310937,0.164214,provavel_cacho
val_427.txt,6,0,0.390625,0.6,0.234375,provavel_cacho
val_434.txt,6,0,0.834375,0.471875,0.393721,provavel_cacho
val_436.txt,1,0,0.878125,0.9875,0.867148,provavel_cacho
val_444.txt,1,0,0.71875,0.476562,0.342529,provavel_cacho
val_449.txt,5,0,0.371875,0.44375,0.16502,provavel_cacho
val_45.txt,3,0,0.459375,0.707812,0.325151,provavel_cacho
val_45.txt,5,0,0.304688,0.579688,0.176624,provavel_cacho
val_452.txt,1,0,0.482812,0.745313,0.359846,provavel_cacho
val_453.txt,1,0,0.50625,0.698438,0.353584,provavel_cacho
val_468.txt,2,0,0.31875,0.557813,0.177803,provavel_cacho
val_470.txt,1,0,0.539062,0.920312,0.496105,provavel_cacho
val_48.txt,4,0,0.390625,0.453125,0.177002,provavel_cacho
val_491.txt,1,0,0.451562,0.4125,0.186269,provavel_cacho
val_506.txt,4,0,0.407813,0.428125,0.174595,provavel_cacho
val_512.txt,2,0,0.598437,0.376563,0.225349,provavel_cacho
val_519.txt,5,0,0.6375,0.360938,0.230098,provavel_cacho
val_520.txt,1,0,0.66875,0.482812,0.322881,provavel_cacho
val_525.txt,2,0,0.648438,0.459375,0.297876,provavel_cacho
val_530.txt,1,0,0.564063,0.754687,0.425691,provavel_cacho
val_574.txt,1,0,0.625,0.41875,0.261719,provavel_cacho
val_576.txt,4,0,0.695312,0.492188,0.342224,provavel_cacho
val_589.txt,1,0,0.6875,0.2625,0.180469,provavel_cacho
val_606.txt,2,0,0.4125,0.810937,0.334512,provavel_cacho
val_627.txt,2,0,0.540625,0.365625,0.197666,provavel_cacho
val_647.txt,1,0,0.564063,0.348438,0.196541,provavel_cacho
val_647.txt,2,0,0.357812,0.476562,0.17052,provavel_cacho
val_66.txt,2,0,0.453125,0.4,0.18125,provavel_cacho
val_660.txt,1,0,0.684375,0.470313,0.32187,provavel_cacho
val_661.txt,1,0,0.739062,1.0,0.739062,provavel_cacho
val_673.txt,3,0,0.504687,0.36875,0.186103,provavel_cacho
val_684.txt,1,0,0.904687,0.79375,0.718095,provavel_cacho
val_688.txt,1,0,0.776563,0.66875,0.519327,provavel_cacho
val_690.txt,4,0,0.553125,0.582812,0.322368,provavel_cacho
val_693.txt,1,0,1.0,1.0,1.0,provavel_erro
val_700.txt,1,0,0.501563,0.515625,0.258618,provavel_cacho
val_749.txt,6,0,0.30625,0.49375,0.151211,provavel_cacho
val_761.txt,1,0,0.439063,0.7875,0.345762,provavel_cacho
val_763.txt,2,0,0.315625,0.55625,0.175566,provavel_cacho
val_802.txt,6,0,0.421875,0.39375,0.166113,provavel_cacho
val_82.txt,1,0,0.951562,0.904687,0.860866,provavel_cacho
val_856.txt,2,0,0.442188,0.667188,0.295023,provavel_cacho
val_86.txt,2,0,0.926562,1.0,0.926562,provavel_cacho
val_860.txt,3,0,0.534375,0.5375,0.287227,provavel_cacho
val_863.txt,2,0,0.540625,0.379688,0.205269,provavel_cacho
val_886.txt,1,0,0.584375,0.665625,0.388975,provavel_cacho
val_904.txt,1,0,0.392188,0.410938,0.161165,provavel_cacho
val_908.txt,3,0,0.45,0.401562,0.180703,provavel_cacho
val_919.txt,1,0,0.501563,0.621875,0.311909,provavel_cacho
val_947.txt,1,0,0.425,0.607812,0.25832,provavel_cacho
val_947.txt,4,0,0.435937,0.490625,0.213882,provavel_cacho
val_956.txt,1,0,0.384375,0.496875,0.190986,provavel_cacho
test_1050.txt,1,0,0.934375,0.764062,0.71392,provavel_cacho
test_1257.txt,1,0,0.3625,0.49375,0.178984,provavel_cacho
test_1516.txt,1,0,1.0,1.0,1.0,provavel_erro
test_1521.txt,1,0,0.576562,0.460938,0.265759,provavel_cacho
test_1606.txt,3,0,0.667188,0.798438,0.532708,provavel_cacho
test_1621.txt,2,0,0.39375,0.392188,0.154424,provavel_cacho
test_1859.txt,1,0,0.75625,0.570312,0.431298,provavel_cacho
test_188.txt,1,0,0.870313,0.54375,0.473233,provavel_cacho
test_1894.txt,2,0,0.5875,0.435937,0.256113,provavel_cacho
test_331.txt,1,0,0.551562,0.301563,0.166331,provavel_cacho
test_404.txt,1,0,0.657813,0.626563,0.412161,provavel_cacho
test_436.txt,5,0,0.567187,0.325,0.184336,provavel_cacho
test_505.txt,1,0,0.785937,0.83125,0.65331,provavel_cacho
test_527.txt,1,0,0.576562,0.68125,0.392783,provavel_cacho
test_570.txt,1,0,0.703125,0.548438,0.38562,provavel_cacho
test_881.txt,2,0,0.607812,0.614062,0.373234,provavel_cacho
test_884.txt,2,0,0.48125,0.395313,0.190244,provavel_cacho
test_959.txt,2,0,0.517188,0.45625,0.235967,provavel_cacho
train_1019.txt,1,0,0.660937,0.578125,0.382104,provavel_cacho
train_1076.txt,4,0,0.523438,0.582812,0.305066,provavel_cacho
train_1079.txt,1,0,0.60625,0.68125,0.413008,provavel_cacho
train_1079.txt,2,0,0.284375,0.534375,0.151963,provavel_cacho
train_111.txt,1,0,1.0,0.839063,0.839063,provavel_cacho
train_1122.txt,1,0,0.509375,0.432812,0.220464,provavel_cacho
train_1123.txt,1,0,0.492188,0.41875,0.206104,provavel_cacho
train_1130.txt,3,0,0.321875,0.903125,0.290693,provavel_cacho
train_1146.txt,1,0,0.625,0.565625,0.353516,provavel_cacho
train_1147.txt,1,0,0.55625,0.790625,0.439785,provavel_cacho
train_1152.txt,3,0,0.348438,0.684375,0.238462,provavel_cacho
train_1153.txt,2,0,0.370312,0.81875,0.303193,provavel_cacho
train_1162.txt,4,0,0.490625,0.317188,0.15562,provavel_cacho
train_1200.txt,1,0,0.825,0.428125,0.353203,provavel_cacho
train_1203.txt,1,0,0.548438,0.73125,0.401045,provavel_cacho
train_1219.txt,1,0,0.345313,0.5,0.172656,provavel_cacho
train_1220.txt,1,0,0.289062,0.714063,0.206408,provavel_cacho
train_1221.txt,1,0,0.339062,0.676562,0.229396,provavel_cacho
train_123.txt,1,0,0.717187,0.709375,0.508755,provavel_cacho
train_1241.txt,1,0,0.273438,0.789062,0.21576,provavel_cacho
train_1259.txt,4,0,0.354687,0.429688,0.152405,provavel_cacho
train_127.txt,1,0,0.36875,0.410938,0.151533,provavel_cacho
train_1312.txt,3,0,0.379688,0.4375,0.166114,provavel_cacho
train_1312.txt,4,0,0.489063,0.48125,0.235362,provavel_cacho
train_1312.txt,5,0,0.573438,0.323437,0.185471,provavel_cacho
train_1330.txt,1,0,0.778125,0.4875,0.379336,provavel_cacho
train_1341.txt,1,0,0.45,0.364063,0.163828,provavel_cacho
train_1358.txt,1,0,0.63125,0.714063,0.450752,provavel_cacho
train_1368.txt,1,0,0.603125,0.753125,0.454229,provavel_cacho
train_1383.txt,2,0,0.296875,0.7125,0.211523,provavel_cacho
train_1383.txt,3,0,0.36875,0.648438,0.239112,provavel_cacho
train_143.txt,1,0,0.640625,0.671875,0.43042,provavel_cacho
train_1435.txt,2,0,0.40625,0.409375,0.166309,provavel_cacho
train_1449.txt,1,0,1.0,0.790625,0.790625,provavel_cacho
train_1459.txt,1,0,1.0,0.901563,0.901563,provavel_cacho
train_1527.txt,1,0,0.45625,0.645312,0.294424,provavel_cacho
train_1547.txt,1,0,0.589063,0.432812,0.254954,provavel_cacho
train_157.txt,5,0,0.395313,0.546875,0.216187,provavel_cacho
train_1615.txt,1,0,0.3375,0.470313,0.158731,provavel_cacho
train_1619.txt,2,0,0.676562,0.59375,0.401709,provavel_cacho
train_163.txt,1,0,0.882812,1.0,0.882812,provavel_cacho
train_1639.txt,2,0,0.745313,0.626563,0.466986,provavel_cacho
train_1649.txt,3,0,0.559375,0.717187,0.401176,provavel_cacho
train_1650.txt,1,0,0.390625,0.435937,0.170288,provavel_cacho
train_1650.txt,2,0,0.514062,0.6875,0.353418,provavel_cacho
train_166.txt,1,0,0.935937,0.864062,0.808708,provavel_cacho
train_1724.txt,1,0,0.795312,0.832812,0.662345,provavel_cacho
train_1724.txt,2,0,0.2875,0.595313,0.171152,provavel_cacho
train_1729.txt,1,0,0.93125,0.928125,0.864316,provavel_cacho
train_173.txt,2,0,0.360938,0.539062,0.194568,provavel_cacho
train_1738.txt,7,0,0.451562,0.626563,0.282932,provavel_cacho
train_1744.txt,3,0,0.853125,0.792188,0.675835,provavel_cacho
train_1768.txt,1,0,0.234375,0.6625,0.155273,provavel_cacho
train_1768.txt,3,0,0.63125,0.798438,0.504014,provavel_cacho
train_1794.txt,3,0,0.473438,0.7375,0.349161,provavel_cacho
train_1837.txt,1,0,0.998437,0.671875,0.670825,provavel_cacho
train_1849.txt,1,0,0.673438,0.88125,0.593467,provavel_cacho
train_1946.txt,2,0,0.542188,0.68125,0.369366,provavel_cacho
train_1947.txt,2,0,0.41875,0.653125,0.273496,provavel_cacho
train_243.txt,3,0,0.453125,0.44375,0.201074,provavel_cacho
train_250.txt,4,0,0.534375,0.326562,0.174507,provavel_cacho
train_279.txt,1,0,0.571875,0.484375,0.277002,provavel_cacho
train_297.txt,2,0,0.448437,0.479687,0.215109,provavel_cacho
train_311.txt,1,0,0.804688,0.573438,0.461439,provavel_cacho
train_311.txt,3,0,0.565625,0.348438,0.197085,provavel_cacho
train_312.txt,1,0,0.55625,0.676562,0.376338,provavel_cacho
train_318.txt,1,0,0.426563,0.535937,0.228611,provavel_cacho
train_318.txt,2,0,0.709375,0.753125,0.534248,provavel_cacho
train_320.txt,2,0,0.782813,0.434375,0.340034,provavel_cacho
train_322.txt,4,0,0.55625,0.279687,0.155576,provavel_cacho
train_329.txt,1,0,1.0,0.953125,0.953125,provavel_erro
train_339.txt,5,0,0.382812,0.420312,0.1609,provavel_cacho
train_363.txt,2,0,0.717187,0.328125,0.235327,provavel_cacho
train_38.txt,5,0,0.675,0.442188,0.298477,provavel_cacho
train_380.txt,1,0,0.567187,0.8625,0.489199,provavel_cacho
train_393.txt,1,0,1.0,0.746875,0.746875,provavel_cacho
train_401.txt,1,0,0.823438,0.684375,0.56354,provavel_cacho
train_402.txt,1,0,1.0,0.89375,0.89375,provavel_cacho
train_407.txt,2,0,0.74375,0.329688,0.245205,provavel_cacho
train_412.txt,2,0,0.35,0.545312,0.190859,provavel_cacho
train_416.txt,4,0,0.359375,0.659375,0.236963,provavel_cacho
train_438.txt,4,0,0.428125,0.739062,0.316411,provavel_cacho
train_441.txt,2,0,0.829688,0.55,0.456328,provavel_cacho
train_46.txt,3,0,0.610938,0.726562,0.443884,provavel_cacho
train_462.txt,2,0,0.634375,0.457813,0.290425,provavel_cacho
train_474.txt,1,0,0.898438,0.648438,0.582581,provavel_cacho
